Societe;agence;Nom de la station;station commune;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat
SRT_SFAX;Kerkennah;Dahmanin;;Soretras;11.2308314;34.7686093;http://mdc.giscloud.com/rest/1/layers/3330123/features/690/joindre_des_photos/mdc_photo_mdc_82f516_1600768157383_1600768177121.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/690/joindre_des_photos/mdc_photo_mdc_9a243a_1600768168452_1600768177121.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Kerkennah;Kerkennah;Sfax
SRT_SFAX;Kerkennah;Jrad;;Soretras;11.224704;34.7733568;http://mdc.giscloud.com/rest/1/layers/3330123/features/691/joindre_des_photos/mdc_photo_mdc_67e2df_1600768315790_1600768346947.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/691/joindre_des_photos/mdc_photo_mdc_9d1ee8_1600768340083_1600768346947.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Kerkennah;Kerkennah;Sfax
SRT_SFAX;Kerkennah;Maamal kacem;;Soretras;11.2486531;34.7577431;http://mdc.giscloud.com/rest/1/layers/3330123/features/692/joindre_des_photos/mdc_photo_mdc_a97923_1600768843123_1600768866414.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/692/joindre_des_photos/mdc_photo_mdc_bded48_1600768860876_1600768866414.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Kerkennah;Kerkennah;Sfax
SRT_SFAX;Kerkennah;Nakhla;;Soretras;11.2586475;34.7930024;http://mdc.giscloud.com/rest/1/layers/3330123/features/693/joindre_des_photos/mdc_photo_mdc_8360bb_1600770692970_1600770725986.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/693/joindre_des_photos/mdc_photo_mdc_fc8016_1600770705236_1600770725986.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Kerkennah;Kerkennah;Sfax
SRT_SFAX;Kerkennah;Chayeb;;Soretras;11.2608167;34.811555;http://mdc.giscloud.com/rest/1/layers/3330123/features/694/joindre_des_photos/mdc_photo_mdc_e0a430_1600770928355_1600770943194.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/694/joindre_des_photos/mdc_photo_mdc_d1085a_1600770937905_1600770943194.jpg?reqlogin;Arret_Bus;Autre;no;no;no;no;;Kerkennah;Kerkennah;Sfax
SRT_SFAX;Kerkennah;Poste kraten;;Soretras;11.2600644;34.8157773;http://mdc.giscloud.com/rest/1/layers/3330123/features/695/joindre_des_photos/mdc_photo_mdc_53a841_1600771044354_1600771090834.jpg?reqlogin, http://mdc.giscloud.com/rest/1/layers/3330123/features/695/joindre_des_photos/mdc_photo_mdc_8a1932_1600771074217_1600771090834.jpg?reqlogin;Arret_Bus;Abri;yes;no;no;no;;Kerkennah;Kerkennah;Sfax
SRT_SFAX;;Ajouza;;soretras;10.746096577495337;34.78558191563934;1583832637412.jpg,1583832657945.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Madraset bir abes;;soretras;10.71243267506361;34.87087876070291;1583934412779.jpg,1583934424053.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Werda;;soretras;10.699809612706304;34.80802655685693;1584010069243.jpg,1584010085348.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Lyce_gremda;;soretras;10.717771360650659;34.81083839200437;1584017808608.jpg,1584017829490.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Hay madraset nour;;soretras;10.70436593145132;34.83274219091982;1583931318656.jpg,1583931350289.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;El sedra;;soretras;10.74647787027061;34.783429694361985;1583844096797.jpg,1583844109919.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Station41 madraset elnour;;soretras;10.688274186104536;34.85034024808556;1583932885730.jpg,1583932898266.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Cherfi_elkayed;;soretras;10.741768330335617;34.769000499509275;1583915963640.jpg,1583915977441.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Recette financier;;soretras;10.758623918518424;34.730349029414356;1584103235156.jpg,1584103257844.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;James 5 payer mhamed;;soretras;10.755980433896184;34.75359661504626;1583913791175.jpg,1583913817165.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Hay awabed;;soretras;10.673976335674524;34.826505216769874;1584011805281.jpg,1584011823927.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Kharouba2;;soretras;10.751203252002597;34.77490881923586;1583831863364.jpg,1583831878191.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Zanket_ammar gremda;;soretras;10.664599249139428;34.83211706858128;1584012794733.jpg,1584012827498.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Makina;;soretras;10.652478095144033;34.85519823152572;1584013639358.jpg,1584013654829.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Kharat;;soretras;10.74699629098177;34.771365243941545;1583916398352.jpg,1583916426971.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Foustkia_gremda;;soretras;10.692058531567454;34.81364272534847;1584010520192.jpg,1584010534084.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Kasas grawa;;soretras;10.735395066440105;34.813979510217905;1583925454707.jpg,1583925470340.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Salle 7 november;;soretras;10.754251750186086;34.728389088995755;1584103674175.jpg,1584103687442.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Mostawsaf ;;soretras;10.743063502013683;34.794790567830205;1583843115285.jpg,1583843128890.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Zouch_kayed;;soretras;10.730645209550858;34.799078959040344;1583921820313.jpg,1583921838521.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Terminus tanyour;;soretras;10.657827090471983;34.91396790370345;1583836183359.jpg,1583836202838.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;El bacha;;soretras;10.755355898290873;34.7612818563357;1583829909175.jpg,1583829926595.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Nadi cho3ba;;soretras;10.715743526816368;34.81544487643987;1583924490221.jpg,1583924504268.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Madraset boukhdhir;;soretras;10.680824685841799;34.81505826115608;1584100664363.jpg,1584100678526.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Eljmal;;soretras;10.740094296634197;34.80335737578571;1583842804681.jpg,1583842819521.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Kasas km11 arafat;;soretras;10.72566132992506;34.83069608453661;1583929987005.jpg,1583930001045.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;El ghraiba;;soretras;10.213710023090243;34.494544132612646;1571406015101.jpg,1571406053813.jpg;Arret_Bus;Poteau;no;no;no;no;;Ghraiba;Ghraiba;Sfax
SRT_SFAX;;Abid_kayed;;soretras;10.722657507285476;34.791279304772615;1583920601446.jpg,1583920612930.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet kayed;Sakeyet kayed;Sfax
SRT_SFAX;;Najah_gremda;;soretras;10.72006850503385;34.78667650837451;1584007998095.jpg,1584008018303.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Wed_gremda;;soretras;10.667592259123921;34.82956192921847;1584012455036.jpg,1584012468164.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Boukhris;;soretras;10.732016488909721;34.81847967021167;1583929367360.jpg,1583929382243.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Station;;soretras;10.68470441736281;34.80735952500254;1584097685415.jpg,1584097699573.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Maasra;;soretras;10.718357423320413;34.81651285663247;1583840979848.jpg,1583840992439.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Zanket sahnoun ou thakara;;soretras;10.716687077656388;34.7915911115706;1584008471943.jpg,1584008496868.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Rayed bjawi;;soretras;10.75612535700202;34.72922669257969;1584103483143.jpg,1584103495382.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Makinet ellouz;;soretras;10.657248320057988;34.84282914083451;1584013194857.jpg,1584013207868.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Mostawsaf sidi abdkafi;;soretras;10.660299668088555;34.91142558865249;1583836478005.jpg,1583836493980.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Km9_gremda;;soretras;10.70322641171515;34.80577731505036;1584009865412.jpg,1584009886904.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Bir_sallemi_s3;;soretras;10.679811397567391;34.817261402495205;1584098198664.jpg,1584098211549.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Zwari;;soretras;10.699367970228195;34.79108279105276;1584096399962.jpg,1584096420702.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Irwi;;soretras;10.752399433404207;34.771549897268414;1583844899704.jpg,1583844916141.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Sfayhi;;soretras;10.728935468941927;34.762152191251516;1584092672855.jpg,1584092702241.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Zankit maktab;;soretras;10.745442286133766;34.78757467120886;1583843761320.jpg,1583843777795.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Krichen;;soretras;10.69674527272582;34.79452423285693;1584096742398.jpg,1584096769191.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Wali_afrane;;soretras;10.698348144069314;34.79216694831848;1584096570350.jpg,1584096588236.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Station39 madraset_elnour;;soretras;10.693511450663209;34.84399782959372;1583933227750.jpg,1583933240293.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Beb jebli;;soretras;10.757894944399595;34.737105262465775;1583827038946.jpg,1583827082947.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Clinique salama;;soretras;10.757291363552213;34.737733569927514;1584102875678.jpg,1584102892181.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Twila;;soretras;10.65078386105597;34.86111639998853;1584013834417.jpg,1584013853465.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Chihiya;;soretras;10.743952738121152;34.79176193475723;1583843321731.jpg,1583843334336.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Elmasmoudi_kayed;;soretras;10.724662626162171;34.78974193800241;1583920367436.jpg,1583920377541.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Ain jmal;;soretras;10.729201175272465;34.82233769260347;1583929689567.jpg,1583929703366.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Zanket_maktab awabed;;soretras;10.673456070944667;34.82669091783464;1584012008468.jpg,1584012025561.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Damak_elkayed;;soretras;10.726326266303658;34.79087999090552;1583920121797.jpg,1583920134282.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Dabech;;soretras;10.747678242623806;34.77991495281458;1583844442774.jpg,1583844461056.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Jamaa;;soretras;10.715204486623406;34.814988523721695;1583840475117.jpg,1583840487126.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Boukhdhir ou blaket;;soretras;10.688277203589678;34.816116015426815;1584010758282.jpg,1584010772574.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Hay nasr ou stah;;soretras;10.713093671947718;34.7965322015807;1584008969199.jpg,1584008987507.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Sidi abdelkefi;;soretras;10.662109823897481;34.90923849865794;1583836788424.jpg,1583836809585.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Triki_gremda;;soretras;10.705257849767804;34.80380593333393;1584009669087.jpg,1584009685621.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Kasas;;soretras;10.75324541889131;34.7693835105747;1583831068641.jpg,1583831082873.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Swinia;;soretras;10.138057144358754;34.589292872697115;1571407190192.jpg,1571407208346.jpg;Arret_Bus;Autre;no;no;no;no;;Ghraiba;Ghraiba;Sfax
SRT_SFAX;;Njah_gremda;;soretras;10.720232874155045;34.78665961883962;1584007803286.jpg,1584007827840.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Jmal_afrane;;soretras;10.692761018872261;34.79835853446275;1584097164646.jpg,1584097180999.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Maamal_rkham tanyour;;soretras;10.728604551404715;34.815214332193136;1583925201301.jpg,1583925215190.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;El ajouza;;soretras;10.746119543910027;34.78487146552652;1583844271386.jpg,1583844291035.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Hay debba;;soretras;10.67691721022129;34.82480985112488;1584011640106.jpg,1584011652533.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Sellami_kayed mhamed;;soretras;10.745661640539765;34.764640778303146;1583915462360.jpg,1583915485053.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Clinique elchams;;soretras;10.738977240398526;34.76324405986816;1584004813492.jpg,1584004835420.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Bjawi;;soretras;10.712413396686316;34.77704813238233;1584094413528.jpg,1584094437539.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Elweti_kayed mhamed;;soretras;10.752785168588161;34.756294707767665;1583914443303.jpg,1583914518135.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Bouchaala;;soretras;10.75355127453804;34.76789086125791;1583830822669.jpg,1583830837882.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Syala;;soretras;10.73588976636529;34.75573974195868;1584091683507.jpg,1584091719876.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Sonede;;soretras;10.683771343901753;34.883752819150686;1583838134909.jpg,1583838152353.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Jabena_tanyour;;soretras;10.718519780784845;34.8538098949939;1583934052426.jpg,1583934078921.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Habib_afrane;;soretras;10.694381492212415;34.79694798588753;1584096951657.jpg,1584096979147.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Eljamaa23 elkayed;;soretras;10.737456511706114;34.78814782574773;1583918511413.jpg,1583918529685.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Irwi;;soretras;10.752318883314729;34.77194807957858;1583831311700.jpg,1583831335248.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Ben_salah elkayed;;soretras;10.739289717748761;34.78481664787978;1583918300390.jpg,1583918318311.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Krichen;;soretras;10.721979830414057;34.7683224035427;1584093274326.jpg,1584093289761.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;El sedra;;soretras;10.74552602134645;34.78784691542387;1583832898131.jpg,1583832921088.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Halk wedi;;soretras;10.723180370405316;34.78200372308493;1584007227479.jpg,1584007253642.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Lyce 18 janvier;;soretras;10.75627438724041;34.73640901967883;1584103017766.jpg,1584103032159.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Affes;;soretras;10.731850191950798;34.77167948149145;1584005874730.jpg,1584005779789.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Polémique cnrs sfax;;soretras;10.759723540395498;34.742036797106266;1583827641539.jpg,1583827653851.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Amouri ou jaraya;;soretras;10.718452641740441;34.78900231886655;1584008174909.jpg,1584008198785.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Borchani;;soretras;10.742741888388991;34.749701879918575;1584090681753.jpg,1584090709192.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Gargouri ;;soretras;10.728764226660132;34.77503266185522;1584006258664.jpg,1584006295522.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Mhatet benzine;;soretras;10.666078487411141;34.830933711491525;1584012622979.jpg,1584012640667.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Station40 madeeset_elnour;;soretras;10.69029238075018;34.84815579839051;1583933052429.jpg,1583933072883.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Terminus borchana;;soretras;10.626214575022459;34.88644307479262;1584014505296.jpg,1584014543562.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Abbas 2;;soretras;10.720265731215477;34.76970420219004;1584093459891.jpg,1584093480056.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Elfendri;;soretras;10.750039173290133;34.75964759476483;1583914746498.jpg,1583914764053.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Kasas n5;;soretras;10.749506168067455;34.749969094991684;1584003107774.jpg,1584003132946.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Station 43 madraset elnour;;soretras;10.685287965461612;34.85532760620117;1583932508839.jpg,1583932532961.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Dabech;;soretras;10.746425734832883;34.78429479058832;1583832399971.jpg,1583832427591.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Boujelben_elkayed;;soretras;10.742149204015732;34.781064237467945;1583917708390.jpg,1583917729668.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Chihiya;;soretras;10.741397934034467;34.801221415400505;1583834093773.jpg,1583834117667.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;El hentati;;soretras;10.744627816602588;34.790017870254815;1583833142891.jpg,1583833157785.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Elkalel_elkayed;;soretras;10.748410988599062;34.77142831776291;1583916597909.jpg,1583916632350.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Samet_terminus_s1;;soretras;10.739472024142742;34.75240772590041;1584091240996.jpg,1584091282567.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;DPM;;soretras;10.756586529314518;34.725011182017624;1584103889974.jpg,1584103933169.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Bazar;;soretras;10.715875457972288;34.773572660051286;1584093853827.jpg,1584093873052.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Zanket makteb;;soretras;10.74400738812983;34.792023659683764;1583833396203.jpg,1583833423645.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;El omouri_kayed;;soretras;10.725781274959445;34.79639775585383;1583921377482.jpg,1583921399110.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Maria amar;;soretras;10.7399283349514;34.803613694384694;1583842475318.jpg,1583842497008.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Sahnoun_elkayed;;soretras;10.729222213849425;34.79271462187171;1583919754804.jpg,1583919772946.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Lyce sahnoun;;soretras;10.697409203276038;34.809787133708596;1584010263526.jpg,1584010290807.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Station45;;soretras;10.706361411139369;34.86590623855591;1583838758077.jpg,1583838789783.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Kasas madraset elnour;;soretras;10.714598810300231;34.83796193730086;1583930473422.jpg,1583930485617.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Sakya_gremda;;soretras;10.65625942312181;34.84496807679534;1584013339735.jpg,1584013353652.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Iich;;soretras;10.707602770999074;34.78168009780347;1584095060284.jpg,1584095088858.jpg;Arret_Bus;Abri;yes;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Station 35_kayed;;soretras;10.725320186465979;34.804887869395316;1583922382754.jpg,1583922428979.jpg;Arret_Bus;Poteau;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Jerbi ou mnif;;soretras;10.754945939406753;34.75493407342583;1583914200256.jpg,1583914218255.jpg;Arret_Bus;Abri;yes;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Darwich;;soretras;10.748061379417777;34.75211113225669;1584003406268.jpg,1584003430592.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Ras tabya;;soretras;10.70958198979497;34.83438667841256;1583931039428.jpg,1583931071086.jpg;Arret_Bus;Autre;no;no;no;no;;Sakeyet ezzit;Sakeyet ezzit;Sfax
SRT_SFAX;;Hamam;;soretras;10.752256689593196;34.74429312162101;1584089551651.jpg,1584089567996.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax madina;Sfax madina;Sfax
SRT_SFAX;;Souden;;soretras;10.162949552759528;34.55832639243454;1571406774031.jpg,1571406789511.jpg;Arret_Bus;Abri;yes;no;no;no;;Ghraiba;Ghraiba;Sfax
SRT_SFAX;;Selami_gremda;;soretras;10.725191188976169;34.77943860925734;1584006754900.jpg,1584006734466.jpg;Arret_Bus;Poteau;no;no;no;no;;Sfax sud;Sfax sud;Sfax
SRT_SFAX;;Affes1;;soretras;10.732481265440583;34.75936344824731;1584092155411.jpg,1584092173821.jpg;Arret_Bus;Autre;no;no;no;no;;Sfax sud;Sfax sud;Sfax
